1	O show	conta com	as participações especiais dos  cantores	1
2	Esse asteróide	foi descoberto em	24 de Maio de 1931 por Cyril_Jackson	1
3	A Bélgica	participou no	Festival_Eurovisão da  Canção em 1983	1
4	O Association_Sportive	d'Origine  Arménienne_de_Valence  foi  um  clube  de	futebol francês	0
4	Arménienne_de_Valence foi um clube de futebol francês	d'Origine	O Association_Sportive	0
5	as cavernas	protegiam os nossos antepassados das	intempérides	1
6	Hirsch	é um asteróide da	cintura principal	1
6	um asteróide da  cintura principal	é	Hirsch	1
7	O Webster's_Dictionary	define	um enfant	1
7	um enfant	terrible como	uma pessoa	0
7	que	é fortemente   não	ortodoxo	0
8	Luis_Alfredo_López	é	um futebolista profissional	1
8	hondurenho	atua como	atacante	1
8	um futebolista profissional	é	Luis_Alfredo_López	1
9	Joanna_Dove_Hayes	é um atleta barreirista	campeã olímpica	1
9	um atleta barreirista e campeã olímpica	é	Joanna_Dove_Hayes	1
10	O álbum	segue	a mesma linha	1
10	a mesma linha	lançada pelo	artista no  álbum	1
11	Vojnik	é um município da	Eslovênia	1
11	um município da  Eslovênia	é	Vojnik	1
12	Elta	pode transformar dependendo da	combinação dos  orbs	1
13	A autoridade científica da  espécie	é	Fairmaire	1
13	Fairmaire	tendo sido descrita no	ano de 1857	1
14	Sua menor audiência	foi alcançada em	31 de dezembro de 2004	1
15	Pierre	começou a jogar Futsal em	1985 nas  escolinhas do  clube	1
16	Richarnold	é um asteróide da	cintura principal	1
16	um asteróide da  cintura principal	é	Richarnold	1
17	O WWE_Judgment_Day	foi um evento Pay-Per-View da	WWE	1
17	um evento Pay-Per-View da  WWE	foi	O WWE_Judgment_Day	1
18	O primeiro serviço do  MD-11 nos  Estados_Unidos	ocorreu ainda em	1990	1
18	O primeiro serviço do  MD-11 nos  Estados_Unidos	foi inaugurado pela	Delta_Airlines	1
19	Este asteroide	foi descoberto no	dia 31 de agosto de 2000 por LINEAR em Socorro	1
20	Havana	é	uma cidade	1
20	uma cidade	localizada no	estado americano de Illinois	1
20	Havana	localizada no	estado americano de Illinois	1
20	uma cidade	é	Havana	1
21	A Universidade_Flinders	é	uma universidade	1
21	uma universidade	localizada na	Austrália_Meridional	1
21	uma universidade	localizada na	Austrália	1
21	A Universidade_Flinders	localizada na	Austrália_Meridional	1
21	A Universidade_Flinders	localizada na	Austrália	1
21	uma universidade	é	A Universidade_Flinders	1
22	O KS	era uma mesa com	uma matriz de chaves	1
22	uma mesa com uma matriz de chaves	era	O KS	1
23	Ahillones	é um município da	Espanha na  província de Badajoz	1
23	um município da  Espanha na  província de Badajoz	é	Ahillones	1
24	Salleri	é uma cidade do	Nepal	1
24	uma cidade do  Nepal	é	Salleri	1
25	NGC 3158	foi descoberta em	17 de Março de 1787 por William_Herschel	1
27	Horntown	é	uma cidade	1
27	uma cidade	localizada no	estado norte-americano	1
27	Horntown	localizada no	estado norte-americano	1
27	uma cidade	é	Horntown	1
28	O Afogadense	foi eliminado por ter pago as taxas de	inscrição por completo impostas pela  Federação	1
29	O Tenente_Niki	está de	serviço na  Viena do  século	1
30	Naganuma	é um asteróide da	cintura principal	1
30	um asteróide da  cintura principal	é	Naganuma	1
31	barão de Carbonnières	foi	um político	1
31	barão de Carbonnières	foi	um geólogo	1
31	barão de Carbonnières	foi	um explorador	1
31	um político	foi	barão de Carbonnières	1
31	um geólogo	foi	barão de Carbonnières	1
31	um explorador	foi	barão de Carbonnières	1
32	A Assembleia_Legislativa do  Estado de Goiás	é o órgão de	representação do  Poder_Legislativo	1
32	o órgão de representação do  Poder_Legislativo	é	A Assembleia_Legislativa do  Estado de Goiás	1
33	Exemplos	são	o já falecido pregador inglês	0
33	o	falecido	pregador inglês	0
33	Smith_Wigglesworth	ajudou em	muito no  avivamento na  Nova_Zelândia no  início do	0
33	avivamento na  Nova_Zelândia no  início do  século	passado  neo-zeolandês  líder  do	ministério Avivamento_Já	0
33	o já falecido pregador inglês	são	Exemplos	0
34	Marshall	foi expulso das	próprias terras pela  onda resultante de garimpeiros	1
34	das  próprias terras pela  onda resultante de garimpeiros e	obteve lucro com	sua descoberta	0
35	Os filhos legítimos de um par vitalício	recebem os privilégios dos	filhos dos  barões hereditários	1
35	os privilégios dos  filhos dos  barões hereditários	podendo preceder seus nomes com	o título the	0
36	Esse asteróide	foi descoberto em	17 de Novembro de 1938 por Karl_Reinmuth	1
37	Homem-Serpente	é	uma raça humanoide fictícia	1
37	uma raça humanoide fictícia	criado pelo	texano Robert	1
37	Homem-Serpente	criado pelo	texano Robert	1
37	uma raça humanoide fictícia	é	Homem-Serpente	1
38	Twin_Shadow	é o nome artístico de	músico americano	1
38	George_Lewis_Jr	nascido na	República_Dominicana em 1983	1
38	George_Lewis_Jr	cresceu no	Brooklyn em Nova_Iorque	1
38	George_Lewis_Jr	cresceu no	Brooklyn em Estados_Unidos	1
38	o nome artístico de músico americano	é	Twin_Shadow	0
39	A Serra_da_Argemela	é rica em	minerais	1
39	chegada dos  romanos	foi explorada na	sua busca	0
40	ele	matou muitos	convenceu 12 Cavaleiros	0
40	ele	convenceu 12 Cavaleiros a aliarem a	ele	1
40	eles	ficaram conhecidos como	Os_Renegados	1
41	a história	era focada majoritariamente no	protagonista Matthew_Roth	1
41	a edição 22	retratando o primeiro ano dele	como fotojornalista na	0
41	certos aspectos da  zona	desmilitarizada	através	0
42	a tripulação exausta	ordena que	seja encalhado na  Calheta	0
43	Mohammadpur	é uma vila no	distrito de Hardwar	1
43	uma vila no  distrito de Hardwar	é	Mohammadpur	1
44	um homem	almejava o poder para viajar através do	tempo	1
45	Sua população	estimada em	2004 era de 3 528 habitantes	1
47	suas atribuições	foram assumidas pela	CAIXA	1
48	os clubes vencedores das  taças nacionais	passaram a qualificar -se para	a Taça_UEFA	1
48	os clubes vencedores das  taças nacionais	rebatizada de	Liga_Europa	0
49	Estes espíritos	eram mais descritos como espectros de	animais	1
49	os ritos de exorcismo	eram compostos de	ofertas respeitosas	1
50	Similares espíritos divinos	são encontrados nas	tradições da  África_Central	1
50	eles	derivam -	o Orixá da  cultura	1
51	Este asteróide	foi descoberto em	14 de Agosto de 1977 por Nikolai_Chernykh	1
52	Oriente	são federações	confederações	0
52	confederações	não trabalhavam no	mesmo rito maçonico	0
53	Johannes_Jacob_Hegetschweiler	foi	um médico	1
53	um médico	foi	Johannes_Jacob_Hegetschweiler	1
54	Sua capital	é a cidade de	Tarata	1
54	a cidade de Tarata	é	Sua capital	1
55	Conus	é uma espécie de	gastrópode do  gênero	1
55	uma espécie de gastrópode do  gênero	é	Conus	1
56	Este asteroide	foi descoberto no	dia 16 de setembro de 1988 por Schelte	1
57	Walter_Hofmann	é um canoísta de	slalom alemão na  modalidade de canoagem	1
57	um canoísta de slalom alemão na  modalidade de canoagem	é	Walter_Hofmann	1
58	Qualquer célula viva	aumenta de	tamanho	1
58	o momento	separa da	sua célula-irmã	0
58	sua célula-irmã	atingir um tamanho a_partir_do	o qual a célula	0
58	origem a duas células-filhas	ver	ciclo celular	0
58	caso	ser	uma célula diferenciada	0
58	uma célula	diferenciada	) até ao  momento da	0
58	uma célula diferenciada	ser	caso	0
60	Panic	debutou na	posição da  Billboard_200	1
60	Panic	foi bem recebido pelos	críticos especializados	1
61	O diagrama	representa as localidades em	um raio de 8 km ao  redor de Muniz	1
62	As construções modernas para a medida de Lebesgue	partem do	conceito desta  medida exterior	1
63	O CSKA	venceu	5 Campeonatos_Russos	1
64	O Presidente da  África_do_Sul	é o chefe de	Estado	1
64	o chefe de Estado	é	O Presidente da  África_do_Sul	1
65	o objetivo da  missão	era apenas aproximar -se da	Soyuz 2	1
66	Ambystoma	é uma espécie de	anfíbio caudado	1
66	uma espécie de anfíbio	caudado pertencente à	família Ambystomatidae	0
66	uma espécie de anfíbio caudado	é	Ambystoma	1
70	O ' Revenge_Is_Sweeter_Tour_DVD'	é um CD	DVD ao  vivo	0
70	um CD e DVD ao  vivo	é	O ' Revenge_Is_Sweeter_Tour_DVD'	1
71	o seu nome com uma série de vitórias	permitiram estender a fronteira para	leste com a tomada de umas 60 cidades fronteiriças	0
72	Mauranthemum	é um género botânico pertencente à	família Asteraceae	1
72	um género botânico pertencente à  família Asteraceae	é	Mauranthemum	1
73	a certa altura	teve	a designação comercial	0
73	A Meribérica	é	uma editora portuguesa	1
73	uma editora portuguesa	é	A Meribérica	1
74	início	recebido com	frieza pela  família	0
74	Marcondes	conquista logo a afeição de	Pedroca	1
74	a afeição de Pedroca	procurando contentá -lo em	todos os desejos	0
74	frieza pela  família	prestando -se às	suas pequenas exigências ”	0
75	kochi	é uma espécie de	peixe da  família	1
75	uma espécie de peixe da  família	é	kochi	1
76	a dupla	anunciou	a volta	1
77	o United_States_Census_Bureau	tem uma área de	30,4 km²	1
77	0,0 km²	cobertos por	água	0
78	O califa	perseguiu até	Mosul	1
80	armamento	capturado aos	guerrilheiros	1
81	A 2006-07	é a LXXV edição da	Seria	1
81	a LXXV edição da  Seria	é	A 2006-07	1
82	A Liga_Celta_de_Rugby de 2009-10	foi a	IX edição	1
82	a liga europea de rugby dos  países célticos	envolvendo times da	Irlanda	1
82	a liga europea de rugby dos  países célticos	envolvendo times da	Escócia	1
82	a liga europea de rugby dos  países célticos	envolvendo times da	País	1
82	a IX edição	foi	A Liga_Celta_de_Rugby de 2009-10	1
83	Kappiyarai	é	uma panchayat no  distrito de Kanniyakumari	1
83	uma panchayat no  distrito de Kanniyakumari	é	Kappiyarai	1
84	O Lago de Lecco	é na	realidade	0
84	Sudeste_do_Lago_de_Como	banha a comuna italiana de	Lecco na  província de Lecco	1
85	braço	encontra a cidade de	Lecco	0
86	Esta técnica	não seria aplicável a grandes dicionários por ser muito lenta -	complexidade O( nc*np	0
86	np	é o número de	palavras	0
86	o número de palavras	é	np	0
86	Esta técnica	serou aplicável a grandes dicionários por ser muito lenta -	complexidade O( nc*np	0
87	Este asteroide	foi descoberto no	dia 30 de novembro de 1999 por LINEAR em Socorro	1
88	Este asteróide	foi descoberto em	27 de Agosto de 1979 por Nikolai_Chernykh	1
89	Cássia_Eller	é um álbum ao	vivo da  cantora	1
89	Cássia_Eller	lançado em	2006	1
89	um álbum ao  vivo da  cantora	é	Cássia_Eller	1
90	Semidecídua	aparece em	dispersão irregular	1
90	heliófita	aparece em	dispersão irregular	1
90	Parque_Estadual_Vassununga	aparece na	forma de um grupo	1
91	Onizuka	serviu como engenheiro de	vôo na  Força_Aérea	1
91	engenheiro de vôo na  Força_Aérea	trabalhando com	diversos tipos de aviões militares	1
94	40	foi a última missão com	a nave do  tipo	0
94	a última nave espacial	aclopar na	na  Salyut	1
94	a última missão com a nave do  tipo	foi	40	0
95	O Conselho_Presidencial	foi um sistema de	governo triunvirato	1
95	um sistema de governo triunvirato	foi	O Conselho_Presidencial	1
96	O realismo do  show	acabou por tornar uma barreira para	a audiência	1
96	a série	tinha índices baixíssimos de	audiência	1
96	a série	foi cancelada com	menos de 4 meses no  ar	1
97	Padre_Eustáquio	é muito famoso por	todo o Brasil	1
97	muito famoso por todo o Brasil	sendo considerado responsável por	vários milagres	0
97	responsável por vários milagres	ocorridos por	todo o país	0
98	Este asteroide	foi descoberto no	dia 7 de fevereiro de 1997 por Klet em Klet	0
99	o enigmático ritual	chamava	: energia criativa	1
99	energia criativa	tendo influencia profunda do	taoismo de Lao_Tzé	1
99	energia criativa	tendo influencia profunda do	taoismo de Lao_Tzé	0
99	energia criativa	tornando se o casal mais poderoso da	época	0
99	energia criativa	tornando se o casal mais poderoso da	época	0
100	O seu Mestrado	centrou -se no	estabelecimento de competências de confronto com o stress	1
101	A série	foi cancelada em	2016	1
101	2016	não renovando para	a 5º temporada	0
102	IV de Rocabertí_Visconde_de_Rocabertí	foi	Ducado de Atenas entre 1381	0
102	IV de Rocabertí_Visconde_de_Rocabertí	foi	Ducado de Atenas entre 1388	0
102	IV de Rocabertí_Visconde_de_Rocabertí	Duque substituto no	Ducado de Atenas entre 1381	0
102	IV de Rocabertí_Visconde_de_Rocabertí	Duque substituto no	Ducado de Atenas entre 1388	0
103	O diagrama	representa as localidades em	um raio de 64 km ao  redor de Pagosa_Springs	1
104	Ela	é nomeadamente a escola dos	guia de montanha	1
105	1947	é transferida para	Chamonix-Monte-Branco	0
105	Chamonix-Monte-Branco	torna ma Escola nacional de	esqui	1
106	Whitewater	é	uma cidade	1
106	uma cidade	localizada no	estado americano de Kansas	1
106	Whitewater	localizada no	estado americano de Kansas	1
106	uma cidade	é	Whitewater	1
107	A Koyamaki	foi escolhida como	o kamon do  Príncipe_Hisahito_de_Akishino	1
108	Faurei	é uma cidade da	Roménia com 4.626 habitantes	1
108	uma cidade da  Roménia com 4.626 habitantes	localizada no	judet de Braila	1
108	Faurei	localizada no	judet de Braila	1
108	uma cidade da  Roménia com 4.626 habitantes	é	Faurei	1
109	nordeste do  estado	atendendo aos	municípios de São_João_de_Pirabas	1
109	nordeste do  estado	atendendo aos	municípios de Santarém_Novo	1
109	nordeste do  estado	atendendo aos	municípios de Maracanã	1
109	nordeste do  estado	atendendo aos	municípios de Magalhães_Barata	1
109	nordeste do  estado	atendendo aos	municípios de Marapanim	1
109	nordeste do  estado	atendendo aos	municípios de São_João	1
110	Gambrinus	é	uma pilsener	1
110	uma pilsener	surgida em	1869	1
110	Gambrinus	surgida em	1869	1
112	A Constituição alemã	confere à	presidência	1
112	um poder de caráter fundamentalmente representativo	não tem capacidade de	manobra	0
112	no  processo de eleição do  Chanceler_da_Alemanha e	pode ditar decretos de	urgência	0
113	Telemundo_Communications_Group	é uma propriedade da	companhia NBC Universal	1
113	uma propriedade da  companhia NBC Universal	é	Telemundo_Communications_Group	1
114	Tomáš_Vaclík	é	um futebolista profissional checo	1
114	Tomáš_Vaclík	atua como	goleiro	1
114	um futebolista profissional checo	é	Tomáš_Vaclík	1
115	Xuxa	baseada no	álbum	0
115	a décima turnê da  apresentadora e	foi	Arraiá da  Xuxa	0
116	a equipe	tiver obtido a melhor campanha na	somatória de todas as fases anteriores	0
116	a melhor campanha na  somatória de todas as fases anteriores	realizará a partida na	condição de mandante	1
117	As águas em redor	pertencem ao	Cape_Howe_Marine_National_Park	1
118	a usina	foi construída em	36 meses	1
118	a previsão inicial	era de	42 meses	1
119	a continuação	vieram	as quadras	0
119	17 metros	é	a atual	0
119	a atual	é	17 metros	0
120	infra-estruturas antigas de campo	pelado  desde	2006	0
120	o complexo	é agora habitado pelo	Clube_de_Futebol_Os_Estombarenses	1
121	Este asteróide	foi descoberto em	8 de Novembro de 1990 por Johann_Baur	1
122	james	nascido em	5 de Fevereiro de 1964 em New_Rochelle	1
122	james	nascido em	5 de Fevereiro de 1964 em Nova_Iorque	1
122	james	é um escritor	jornalista	0
122	jornalista	conhecido por ter trabalhado com	Axl_Rose da  banda	1
122	james	conhecido por ter trabalhado com	Axl_Rose da  banda	1
123	O diagrama	representa as localidades em	um raio de 12 km ao  redor de Odem	1
125	A Casa degli Omenoni	é um palácio de	Milão	1
125	um palácio de Milão	situado na	moderna Via degli Omenoni	1
125	A Casa degli Omenoni	situado na	moderna Via degli Omenoni	1
125	um palácio de Milão	é	A Casa degli Omenoni	1
126	Goran_Višnjic	é	um ator croata	1
126	um ator croata	radicado nos	Estados_Unidos da  América	1
126	Goran_Višnjic	radicado nos	Estados_Unidos da  América	1
126	um ator croata	é	Goran_Višnjic	1
127	O Teatro_Marítimo	é	um conjunto situado	0
127	um conjunto	situado face o jardim das	bibliotecas	1
127	um conjunto situado	é	O Teatro_Marítimo	0
128	Segredo	perde seus poderes	uma garota mortal	0
128	Segredo	volta a ser	uma garota mortal	1
128	Slobo	é transformado em	uma estátua no  século 853 por Darkseid	1
128	o restante da  Justiça_Jovem	retoma	seu dia-a-dia	1
128	seus poderes e finalmente volta a ser uma garota mortal	perde	Segredo	0
129	Sons	são  importados	pela	0
129	Sons	comercializados	pela	0
130	O clima	é geralmente mais quente que	o de Auckland	1
131	Alice_Regina_Brown	é	uma ex-atleta	1
132	Kazimierz_Funk	foi	um bioquímico polonês	1
132	que	leva os créditos pela	primeira formulação do  conceito de vitaminas	0
132	um bioquímico polonês	foi	Kazimierz_Funk	1
133	Este asteroide	foi descoberto no	dia 29 de março de 1998 por LINEAR em Socorro	1
134	O gênero botânico das  Briofitas	foi dado em	sua homenagem	1
134	O gênero botânico das  Buxbaumia	foi dado em	sua homenagem	1
135	Hills	é	uma Região	1
135	censo-designada	localizada no	estado americano da  Califórnia	0
135	uma Região	é	Hills	1
136	hereges	suicidas	estelionatários e traidores	0
137	Serinus	é uma espécie de	fringilídeos da  família	1
137	uma espécie de fringilídeos da  família	é	Serinus	1
138	Epidendrum denticulatum	é uma espécie de	orquídea	1
138	todas	parecidas  as  quais  de	modo geral	0
138	as quais de modo geral	são consideradas sinônimos do	E.	0
138	uma espécie de orquídea	é	Epidendrum denticulatum	1
139	Tal percepção	condiz com	a impressão	1
139	os visitantes dos  mais diversos estados brasileiros	têm ao	visitar os cânions do	0
139	visitantes dos  mais diversos estados brasileiros têm	visitar os cânions do	Rio_São_Francisco	0
140	As filmagens	começaram em	11 de setembro de 2011	1
143	A Medalha_Feenberg	é um prêmio na	área da  teoria de múltiplos	0
143	corpo da  mecânica quântica	denominado em	memória de Eugene_Feenberg	0
143	um prêmio na  área da  teoria de múltiplos	é	A Medalha_Feenberg	0
144	a região	possuía uma população de	1.052.238 habitantes	1
144	O censo de 2009	aponta para	um aumento	1
144	um aumento	estimado de	1.212.848 habitantes	1
145	Sua dispersão	é	uniforme	1
146	Juvenil a_partir_de Julho de 1946	fazendo parte da	Comissão_de_Escola do  MUD_Juvenil da  EBAL	0
147	Cardiff	foi declarada a	sua capital	1
148	norte	inicia na	tríplice fronteira dos  dois países com o sul de Burkina_Faso	1
148	norte	vai até	o sul	1
149	Esta lista	reúne os recordes olímpicos do	tiro esportivo	1
149	os recordes olímpicos do  tiro esportivo	atualizados até	os Jogos_Olímpicos_de_Verão de 2008	1
151	Igan	caiu em	desgraça	1
151	não raro	sendo debochada por	Barrabás	0
152	Este asteroide	foi descoberto no	dia 5 de abril de 2000 por LINEAR em Socorro	1
153	Este asteroide	foi descoberto no	dia 3 de outubro de 1999 por Spacewatch em Kitt_Peak	1
154	Coyatepec	foi	uma cidade Asteca	1
154	uma cidade Asteca	colonizada pelos	espanhóis	1
154	Coyatepec	colonizada pelos	espanhóis	1
154	uma cidade Asteca	foi	Coyatepec	1
155	O Museu_Paroquial_de_Moncarapacho	é	uma instituição museológica	1
155	uma instituição museológica	sediada na	Freguesia_de_Moncarapacho do  Concelho_de_Olhão	1
155	O Museu_Paroquial_de_Moncarapacho	sediada na	Freguesia_de_Moncarapacho do  Concelho_de_Olhão	1
155	uma instituição museológica	é	O Museu_Paroquial_de_Moncarapacho	1
156	amor	é o segundo álbum da	banda mexicana	0
156	o segundo álbum da  banda mexicana	é	amor	0
157	A FEE	busca também estabelecer convênios de	cooperação técnica	1
158	Este asteróide	foi descoberto em	27 de Abril de 1998 por Paul_Comba	1
159	a Turma_Caipira	fez	sua última apresentação	1
160	Sua capital	é a cidade de	Filipstad	1
160	a cidade de Filipstad	é	Sua capital	1
161	Este efeito	não acontece com	pessoas	1
161	a percepção do  rosto	é   prejudicada  geralmente  adquirida  após	lesão ou	0
162	Tiago	foi o goleiro com	mais gols no  Brasil	1
162	2007	foram 13 no	total	0
162	2007	sendo 9 na	disputa da  Séria	0
162	o goleiro com mais gols no  Brasil	foi	Tiago	1
163	Este asteroide	foi descoberto no	dia 9 de janeiro de 1999 por Tetsuo_Kagawa em Gekko	1
164	A maioria das  plantas	pode ser designada como	erva	1
164	A maioria das  plantas	pode ser designada como	trepadeira	1
164	A maioria das  plantas	pode ser designada como	liana	1
164	algumas espécies	sejam de	difícil categorização	1
165	laniger	é uma espécie de	roedor da  família	1
165	uma espécie de roedor da  família	é	laniger	1
166	Este asteroide	foi descoberto no	dia 29 de agosto de 1987 por Eric_Walter_Elst em La_Silla	1
167	Irving_Ezra_Segal	foi	um matemático estadunidense	1
167	um matemático estadunidense	foi	Irving_Ezra_Segal	1
168	Jerônimo de Cárdia	foi	um historiador grego	1
168	um historiador grego	foi	Jerônimo de Cárdia	1
170	Betancourt	chegou ao	poder	1
170	um golpe de estado	derrubou o presidente Isaías_Medina_Angarita em	1945	1
171	Leonor	voltou para	a Inglaterra	1
171	a Inglaterra	deixando Berengária aos	cuidados de Joana	0
172	O World_Fantasy_Award	é entregue durante	o evento	1
173	Este sucesso	foi importante para fazer avançar a construção dos	interferômetros Submillimeter_Array	1
173	Este sucesso	foi importante para fazer avançar a construção dos	interferômetros Atacama_Large_Millimeter_Array	1
174	Conflyto	voltou ao	passado	1
174	passado	perseguindo seu arqui-inimigo Cable	foi o responsável pela  liberação do	0
174	passado	foi o responsável pela	liberação do  Vírus_Legado	0
174	o responsável pela  liberação do  Vírus_Legado	foi	passado	0
175	sua magnitude absoluta	é igual a	0.85	1
176	a canção	foi terceiro single do	álbum Everywhere	1
177	Corani	é um distrito do	Peru	1
177	um distrito do  Peru	localizada na	província de Carabaya	1
177	Corani	localizada na	província de Carabaya	1
177	um distrito do  Peru	é	Corani	1
178	A única esperança para os sobreviventes	é	Kit_Latura	1
178	A única esperança para os sobreviventes	é	Sylvester_Stallone	1
178	um ex-bombeiro	precisará entrar no	túnel	1
178	um ex-bombeiro	resgatar as vítimas antes que	o ar	0
179	Kitty_Gordon	foi uma atriz britânica de	cinema	1
179	Kitty_Gordon	foi uma atriz britânica de	teatro	1
179	uma atriz britânica de cinema	foi	Kitty_Gordon	1
179	uma atriz britânica de teatro	foi	Kitty_Gordon	1
182	Põlde	é localizado no	município de Abja vald	1
182	Põlde	é localizado no	município de Abja Viljandimaa	1
184	O Instituto_Luce	foi	uma empresa italiana	1
184	uma empresa italiana	criada em	1924 durante a ditadura fascista na  Itália	1
184	O Instituto_Luce	criada em	1924 durante a ditadura fascista na  Itália	1
184	uma empresa italiana	foi	O Instituto_Luce	1
185	A quarta temporada da  World_Poker_Tour	foi disputada entre	os anos de 2005 e 2006 com dezesseis eventos	1
185	A quarta temporada da  WPT	foi disputada entre	os anos de 2005 e 2006 com dezesseis eventos	1
187	Krusty	tenta recuperar o violino da	residência de Fat_Tony com a ajuda de Homer	1
189	Sillis	é um asteróide da	cintura principal	1
189	um asteróide da  cintura principal	é	Sillis	1
190	as tropas romanas da  região	correram para	Lingoes	1
190	as tropas romanas da  região	infligiram pesadas perdas aos	alamanos	1
191	Hencke	é um asteroide da	cintura principal	1
191	um asteroide da  cintura principal	é	Hencke	1
192	Find_My_Way_Home	é uma canção de	muito sucesso da  banda de rock clássico	1
192	uma canção de muito sucesso da  banda de rock clássico	é	Find_My_Way_Home	1
193	Todas as canções	foram compostas por	Martijn_Garritsen	1
193	Todas as canções	foram compostas por	Martin_Garrix	1
194	Danville	é	uma cidade	1
194	uma cidade	localizada no	estado americano de Indiana	1
194	Danville	localizada no	estado americano de Indiana	1
194	uma cidade	é	Danville	1
195	neomexicanus	é uma espécie de	salamandra da  família	1
195	uma espécie de salamandra da  família	é	neomexicanus	1
196	Tudo ao  Mesmo_Tempo_Agora	é o sexto álbum de	estúdio da  banda brasileira de rock	1
196	Titãs	lançado em	1991	0
196	o sexto álbum de estúdio da  banda brasileira de rock	é	Tudo ao  Mesmo_Tempo_Agora	1
197	I´m	chasing	butterflies	0
199	década de 1950	inspiraram ao	cientista norte-americano Lloyd_Berkner	0
199	Lloyd_Berkner	propor	um terceiro Ano_Polar	1
200	Lewis	é famoso por	sua habilidade em composição	1
200	Lewis	foi indicado a	três Grammys	1
